_GENE_SYMBOL_,Abundance R1 127N Sample,Abundance R2 127N Sample,Abundance R3 127N Sample,Abundance R1 127C Sample,Abundance R2 127C Sample,Abundance R3 127C Sample,Abundance R1 128N Sample,Abundance R2 128N Sample,Abundance R3 128N Sample,Abundance R1 126 control,Abundance R2 126 control,Abundance R3 126 control,normalized_Abundance R1 127N Sample,normalized_Abundance R2 127N Sample,normalized_Abundance R3 127N Sample,normalized_Abundance R1 127C Sample,normalized_Abundance R2 127C Sample,normalized_Abundance R3 127C Sample,normalized_Abundance R1 128N Sample,normalized_Abundance R2 128N Sample,normalized_Abundance R3 128N Sample,normalized_Abundance R1 126 control,normalized_Abundance R2 126 control,normalized_Abundance R3 126 control,Accession,Abundance R1 128C Sample,Abundance R3 128C Sample,Abundance R2 128C Sample,Abundance R1 129N Sample,Abundance R3 129N Sample,Abundance R2 129N Sample,Abundance R1 129C Sample,Abundance R3 129C Sample,Abundance R2 129C Sample,Abundance R1 130N Sample,Abundance R3 130N Sample,Abundance R2 130N Sample,Abundance R1 130C Sample,Abundance R3 130C Sample,Abundance R2 130C Sample,BL,s1_avg,p_value_s1,minus_log10_pvalues1,s2_avg,p_value_s2,minus_log10_pvalues2,s3_avg,p_value_s3,minus_log10_pvalues3,fold_change_s1,log2_fc_s1,expression_s1,fold_change_s2,log2_fc_s2,expression_s2,fold_change_s3,log2_fc_s3,expression_s3
LSG1,276.8,150.2,0.0,118.5,131.9,0.0,393.7,159.5,0.0,407.6,0.0,180.4,287.4,174.6,0.0,174.95833333333334,195.88333333333333,0.0,381.5916666666667,179.91666666666666,0.0,390.2583333333334,0.0,195.88333333333333,NP_060855.2,302.2,,189.7,228.7,,161.9,257.9,,157.7,206.3,,147.5,95.1,,121.0,bla2388,154.0,0.7838617308134436,0.10576053787760631,123.6138888888889,0.6145445224213786,0.2114466479419066,187.16944444444445,0.9609487620493025,0.017299768369426764,0.7882053542232396,-0.34335654525292575,,0.6326826563544081,-0.660446046900004,down-regulated,0.9579737549227292,-0.06194196310282357,
UBR5,645.1,0.0,22.4,677.4,0.0,17.6,719.9,0.0,23.5,673.7,21.5,0.0,639.4666666666666,0.0,7.216666666666666,1004.475,0.0,7.275000000000001,679.5749999999999,0.0,7.533333333333334,636.4583333333334,6.308333333333334,0.0,NP_056986.2,948.1,20.9,,776.7,21.7,,705.5,13.2,,656.2,21.3,,699.6,17.5,,bla2389,215.5611111111111,0.996726939510292,0.0014238034802500498,337.25,0.7736378762178309,0.111462275960057,229.03611111111107,0.9641205571918983,0.015868656917104623,1.0060934501892858,0.008764314947743072,,1.5740548669812788,0.6544858298811069,up-regulated,1.0689856350152982,0.09624246631243798,
POLR2E,0.0,697.8,553.8,0.0,336.0,291.3,0.0,776.5,594.0,0.0,565.2,782.8,0.0,689.2833333333333,467.01666666666665,0.0,459.35,356.38333333333327,0.0,753.8499999999999,486.3083333333334,0.0,452.25833333333327,740.9166666666666,XP_011526372.1,,424.1,515.2,,519.0,562.3,,359.8,424.2,,422.2,406.1,,258.6,280.3,bla2418,385.43333333333334,0.9688966327797481,0.013722553401177555,271.9111111111111,0.6537075306056569,0.18461651200265425,413.3861111111111,0.9619485620274132,0.016848150233406727,0.9690950614955895,-0.045289903940945196,,0.6836661288858159,-0.5486361437460119,down-regulated,1.0393767329464105,0.05571866891108519,
MEPCE,0.0,412.6,59.1,0.0,392.9,71.2,0.0,383.0,59.1,0.0,65.8,384.5,0.0,422.225,23.683333333333334,0.0,540.8416666666667,51.725,0.0,393.7416666666666,23.091666666666665,0.0,24.60833333333333,382.575,NP_062552.2,,103.9,589.9,,62.4,497.7,,62.9,407.9,,51.3,410.3,,78.3,448.2,bla2444,148.63611111111112,0.9476161756357864,0.02336753455817363,197.52222222222224,0.786645846197461,0.10422074624262477,138.94444444444443,0.9864214894782191,0.005937475078028017,1.0951045802464083,0.13106865082955127,,1.4552822234046907,0.5412989626340756,up-regulated,1.0236993983054314,0.03379214088405412,
ATRX,238.7,0.0,12.6,96.7,0.0,7.7,324.7,0.0,12.8,322.0,14.9,0.0,242.79166666666663,0.0,4.375,139.85833333333335,0.0,3.15,311.80833333333334,0.0,4.283333333333333,311.0833333333333,4.016666666666667,0.0,NP_000480.3,198.4,13.4,,136.0,14.7,,111.8,9.3,,119.1,10.1,,76.9,8.5,,bla2450,82.38888888888887,0.8712212782602005,0.059871526137796206,47.66944444444445,0.6489921105354612,0.1877605826630213,105.3638888888889,0.9983001816271815,0.000738849872900223,0.7844070665397228,-0.350325562396703,,0.4538506294298108,-1.1397105366637947,down-regulated,1.003147149053211,0.004533246666299082,
HTRA1,208.2,0.0,498.0,102.4,0.0,223.5,235.2,0.0,522.2,238.9,526.0,0.0,216.68333333333337,0.0,407.525,148.24166666666665,0.0,257.3333333333333,236.26666666666668,0.0,416.625,234.275,415.5833333333333,0.0,NP_002766.1,171.6,401.0,,107.6,151.5,,86.7,237.3,,203.9,477.1,,87.0,250.2,,bla2457,208.06944444444446,0.9619224794940648,0.01685992597103515,135.19166666666663,0.6015709481466135,0.22071314542883058,217.63055555555556,0.9955486296591496,0.001937521094329834,0.9605298590718491,-0.05809763262038062,,0.6240975597245552,-0.6801565242466224,down-regulated,1.0046676839824065,0.006718377072871808,
TMEM106B,53.5,0.0,147.2,45.6,0.0,66.2,57.9,0.0,144.9,53.8,156.1,0.0,67.55,0.0,102.79166666666664,72.69166666666668,0.0,43.84166666666666,71.46666666666665,0.0,94.775,64.94999999999999,102.16666666666669,0.0,NP_001127704.1,57.4,100.9,,55.6,115.4,,52.6,104.4,,63.6,94.7,,70.2,56.2,,bla2466,56.780555555555544,0.9810028921187657,0.008329712263915432,38.84444444444444,0.6712462762099858,0.1731181105675325,55.41388888888889,0.9947017286711162,0.002307127306414147,1.0192978956816594,0.027575749064817044,,0.6973172434427046,-0.5201129374822231,down-regulated,0.9947641368305575,-0.007573598339127638,
DIABLO,606.6,0.0,962.3,289.6,0.0,472.1,737.0,0.0,1213.5,727.0,1267.4,0.0,599.6083333333332,0.0,840.4666666666667,420.5833333333333,0.0,626.4333333333333,693.2666666666668,0.0,1024.075,683.1083333333332,1057.9833333333331,0.0,NP_001358262.1,463.2,626.8,,499.4,704.2,,470.0,688.1,,483.6,784.7,,257.7,434.4,,bla2505,480.0249999999999,0.813881318286054,0.08943892013699312,349.00555555555553,0.5632395559818364,0.2493068525495555,572.4472222222222,0.9862696674778837,0.006004323309059867,0.827110385725431,-0.2738482113054629,,0.6013564286774103,-0.733707753760012,down-regulated,0.9863591329194809,-0.01981506801337866,
NRGN,352.3,1951.7,0.0,164.9,861.2,0.0,381.3,1894.7,0.0,359.5,0.0,1923.5,361.7,1743.9750000000004,0.0,245.94166666666663,1120.5833333333333,0.0,371.4916666666666,1693.1,0.0,348.27500000000003,0.0,1645.1333333333334,NP_001119653.1,266.5,,1272.2,344.7,,1772.9,248.9,,1348.0,295.8,,1219.1,145.4,,668.2,bla2514,701.8916666666668,0.9615826200504355,0.01701339484674734,455.50833333333327,0.7494679151957253,0.12524695461251115,688.1972222222222,0.9751965349907741,0.01090785049576555,1.0563189512100297,0.07904551637429567,,0.6855218658160853,-0.5447254110836991,down-regulated,1.0357093587615849,0.05061921006997555,
ASH2L,0.0,446.8,1256.6,0.0,203.8,574.8,0.0,474.4,1508.3,0.0,1556.4,517.3,0.0,452.25833333333327,1115.8166666666668,0.0,283.76666666666665,756.75,0.0,480.3,1319.6583333333333,0.0,1348.7166666666667,503.5166666666667,XP_005273739.1,,1084.8,340.7,,1302.4,471.9,,865.0,268.0,,925.1,271.3,,561.8,185.6,bla2555,522.6916666666667,0.8619419127502772,0.06452200079018475,346.8388888888889,0.589156830840061,0.22976908262845097,599.9861111111111,0.9762847266396935,0.010423504899776979,0.8465861032627279,-0.240271287920725,,0.5617632767649864,-0.8319657782918717,down-regulated,0.971777313873342,-0.0413023417328989,
XP_011537442.1,569.5,56.9,0.0,270.1,44.0,0.0,602.8,50.3,0.0,666.3,0.0,65.8,561.2083333333334,78.00000000000001,0.0,392.8,78.97500000000001,0.0,567.0999999999999,70.31666666666666,0.0,631.1666666666666,0.0,82.39166666666667,XP_011537442.1,391.0,,67.8,521.6,,53.3,336.8,,51.1,437.8,,44.3,274.0,,60.9,bla2580,213.06944444444446,0.9299593724008997,0.031536024271350084,157.25833333333335,0.7489009657227492,0.12557560938173074,212.47222222222217,0.9287889951768117,0.03208293900839196,0.8958038936316817,-0.1587451579738253,,0.6611582795146392,-0.5969324044923892,down-regulated,0.8932930033751035,-0.16279463266215166,
QTRT1,71.0,0.0,240.3,69.6,0.0,222.7,92.5,0.0,237.7,78.1,242.6,0.0,81.93333333333335,0.0,178.71666666666667,107.76666666666668,0.0,255.6583333333333,101.38333333333334,0.0,166.49166666666665,82.39166666666667,171.00833333333335,0.0,NP_112486.1,93.9,306.8,,75.1,255.9,,90.9,289.8,,86.5,255.7,,63.7,237.3,,bla2594,86.88333333333334,0.9746435721434646,0.011154177072845743,121.14166666666665,0.7045027830813788,0.15211728690594042,89.29166666666667,0.947737831794998,0.023311782863766582,1.0286108918705603,0.040697335455202904,,1.4341949486977106,0.5202411414759603,up-regulated,1.0571231254932911,0.0801434204231003,
SETDB1,355.2,20.4,0.0,400.4,23.5,0.0,420.4,21.3,0.0,373.4,0.0,19.9,364.8083333333333,42.84166666666666,0.0,576.9666666666666,50.84166666666667,0.0,402.03333333333336,44.28333333333334,0.0,365.625,0.0,40.34166666666666,NP_001353346.1,594.0,,25.6,463.3,,25.7,350.9,,18.9,357.3,,18.9,317.1,,16.2,bla2609,135.8833333333333,0.997422141437234,0.0011209952541293984,209.26944444444442,0.7542677263278078,0.12247447451606498,148.77222222222224,0.9414684224327203,0.02619424197042557,1.0041464816487393,0.005969740338006768,,1.5464529107480087,0.6289629042550934,up-regulated,1.0993923967485018,0.13670640703591824,
SLFN5,94.2,111.1,108.9,112.9,110.5,107.5,98.7,117.5,86.8,94.6,102.3,127.7,106.29166666666669,133.14166666666668,66.47500000000001,164.79999999999998,165.4,97.575,107.76666666666668,142.40833333333333,48.275,98.41666666666669,55.625,145.9,NP_659412.3,167.6,171.8,146.3,111.4,103.8,130.2,119.4,128.5,128.4,116.0,122.5,132.9,143.7,133.0,107.6,bla2614,101.96944444444445,0.9543386474535256,0.02029748837464427,142.59166666666667,0.28504201519319117,0.5450911202662565,99.48333333333333,0.9901587963493359,0.00429515000053187,1.0198927569249576,0.028417458876471943,,1.4261939821631981,0.5121702216638346,up-regulated,0.9950268107687604,-0.007192695621005761,
CWC27,11.5,497.2,0.0,11.3,230.4,0.0,12.8,574.6,0.0,13.9,0.0,493.6,22.808333333333334,496.64166666666665,0.0,23.091666666666665,323.325,0.0,23.091666666666665,563.9833333333333,0.0,22.33333333333333,0.0,477.6750000000001,NP_005860.2,13.7,,478.4,16.3,,467.7,10.6,,294.7,9.7,,295.3,7.0,,184.1,bla2621,173.14999999999998,0.9783617270786404,0.009500544977969174,115.47222222222221,0.7999412149462154,0.09694192671119754,195.6916666666667,0.9101816289115544,0.040871934532610385,1.0388826852885782,0.05503274865195866,,0.6928217863035614,-0.5294437974758472,down-regulated,1.1741304311594807,0.23159268266838892,
VSIR,353.3,0.0,63.9,143.9,0.0,36.3,342.2,0.0,53.7,359.3,43.1,0.0,362.8083333333333,0.0,28.883333333333336,218.8333333333333,0.0,15.425000000000002,325.64166666666665,0.0,17.583333333333332,347.45,12.675,0.0,NP_071436.1,229.4,51.0,,465.0,174.6,,488.7,100.6,,697.8,158.7,,438.9,235.7,,bla2629,130.56388888888887,0.9515618748727321,0.021562966660082,78.0861111111111,0.7725047931471808,0.11209881723527843,114.40833333333332,0.9728134398681443,0.011970438050521082,1.0876547495082725,0.12122067955001976,,0.6504917274094641,-0.6203973852175142,down-regulated,0.9530718500520651,-0.06934311495315582,
CARS2,361.9,0.0,423.5,368.3,0.0,402.8,354.8,0.0,404.7,368.3,448.6,0.0,371.4916666666666,0.0,346.5,536.85,0.0,521.8916666666668,336.825,0.0,309.2416666666667,358.3333333333333,350.2416666666666,0.0,NP_078813.1,530.6,539.4,,432.2,503.3,,445.3,436.7,,360.1,386.5,,430.4,444.2,,bla2641,239.33055555555552,0.9860130397378275,0.006117341601651422,352.91388888888895,0.6158370439345695,0.21053419089157602,215.35555555555553,0.9027410794302688,0.04443679442520239,1.0132895835538462,0.019046534507768522,,1.4941843371085164,0.5793581439953053,up-regulated,0.9117830387279634,-0.133237522897507,
SRP19,395.2,0.0,137.7,149.3,0.0,61.4,522.5,0.0,136.6,585.9,160.3,0.0,396.575,0.0,93.675,225.25000000000003,0.0,41.75833333333333,495.3583333333333,0.0,90.40000000000002,545.3583333333333,106.29166666666669,0.0,NP_003126.1,308.8,113.0,,307.3,118.8,,328.9,103.6,,326.7,104.6,,187.0,62.4,,bla2743,163.41666666666666,0.8075570238593597,0.09282680116643473,89.0027777777778,0.5349158063141388,0.2717145688771138,195.25277777777777,0.9272780870787996,0.03279000310197286,0.75232103122842,-0.4105796732381876,,0.4097419371339421,-1.2872125345103418,down-regulated,0.8988848819662906,-0.15379172981576347,
NDUFB7,570.2,949.8,1146.9,271.8,516.1,513.6,600.3,984.7,1198.2,626.6,1313.0,1125.4,562.3666666666667,904.1333333333332,993.4333333333332,398.3416666666667,700.1333333333332,684.2916666666666,563.9833333333333,920.2083333333334,1015.4333333333336,587.0083333333333,1106.9166666666663,1034.325,NP_004137.2,401.7,845.7,792.9,497.3,1043.2,753.6,286.3,599.4,603.3,310.2,645.4,564.9,148.0,271.0,308.1,bla2786,819.9777777777778,0.6916506959539894,0.16011318172812783,594.2555555555555,0.1875266892331606,0.7269369137398853,833.2083333333334,0.7388779670684111,0.1314272836689724,0.901652463422829,-0.14935663248515402,,0.6534469592840343,-0.6138579586118078,down-regulated,0.9162008613580135,-0.12626417569401505,
SCAF4,337.6,0.0,430.6,145.7,0.0,244.2,386.8,0.0,439.9,429.8,429.4,0.0,341.1,0.0,350.67499999999995,220.56666666666663,0.0,286.6333333333333,377.14166666666665,0.0,342.175,410.225,329.675,0.0,NP_065757.1,274.8,408.9,,284.8,504.4,,210.8,283.9,,216.0,315.1,,120.9,224.5,,bla2842,230.59166666666667,0.929569545640013,0.03171811298423738,169.06666666666663,0.6409419924116992,0.1931812739374604,239.7722222222222,0.9704127580166052,0.0130435024343632,0.934957426679281,-0.09702742156306939,,0.6854980402757127,-0.5447755533008803,down-regulated,0.9721809253502725,-0.04070326684247017,
RNPS1,2863.6,0.0,463.6,693.0,0.0,362.3,2907.0,0.0,457.7,2882.4,480.3,0.0,3021.4500000000003,0.0,375.5583333333333,1024.075,0.0,465.7416666666666,2985.3666666666672,0.0,354.075,2887.9083333333333,370.725,0.0,NP_001273554.1,1557.9,467.3,,1591.5,428.2,,1566.0,398.9,,1690.8,365.2,,639.7,403.7,,bla2866,1132.3361111111112,0.9736857067906529,0.011581205168297859,496.60555555555555,0.5898223126491488,0.22927880235541256,1113.1472222222224,0.9845525330822891,0.006761106118980628,1.042464120950501,0.05999773051162412,,0.4571906422938042,-1.1291322198880838,down-regulated,1.024798228296116,0.03533988661712235,
GAR1,1301.3,405.3,347.9,468.5,345.6,129.9,1253.8,439.4,338.3,1356.1,387.3,402.7,1305.1,414.125,283.76666666666665,686.0583333333334,470.9083333333333,128.9,1212.825,444.125,255.1833333333333,1307.1999999999998,303.4916666666667,395.3250000000001,NP_061856.1,1090.4,318.7,420.3,830.2,250.4,274.9,797.8,225.1,371.8,846.1,224.2,346.9,439.9,131.1,303.8,bla2868,667.6638888888889,0.9983322838721256,0.000724884530677218,428.62222222222226,0.5522165125839457,0.25789061106714917,637.3777777777779,0.9460097903587774,0.02410436901386144,0.9984920364569919,-0.002177173487339373,,0.6410049766951089,-0.6415925370675555,down-regulated,0.9531991259627289,-0.06915046623980646,
PLOD2,0.0,13.8,63.9,0.0,12.6,55.5,0.0,17.7,58.9,0.0,61.6,8.5,0.0,33.38333333333333,28.883333333333336,0.0,36.49166666666667,36.49166666666667,0.0,38.191666666666656,22.808333333333334,0.0,22.33333333333333,28.21666666666667,NP_891988.1,,72.6,22.3,,55.3,12.1,,45.0,19.7,,47.5,13.1,,34.0,6.5,bla2871,20.755555555555556,0.7878008579466488,0.10358355056255557,24.32777777777778,0.6447621581724239,0.19060045969423703,20.33333333333333,0.8169163224064119,0.0878224264275595,1.2317837124958788,0.30074895708549126,,1.4437850313221237,0.5298559518284806,up-regulated,1.2067260138476754,0.2710981505472338,
XP_005266358.1,250.9,0.0,348.0,114.5,0.0,180.5,232.9,0.0,356.5,254.0,361.3,0.0,256.6,0.0,284.62500000000006,168.18333333333334,0.0,200.81666666666663,232.9666666666667,0.0,272.03333333333336,252.95,275.875,0.0,XP_005266358.1,175.2,320.3,,169.0,413.4,,127.2,239.3,,145.1,293.7,,62.8,179.0,,bla2881,180.4083333333334,0.9755095867192123,0.010768458264547285,123.0,0.6506894049879446,0.18662626471647858,168.33333333333334,0.9514522165167398,0.021613017807018048,1.0234482106556992,0.03343809980090648,,0.6977733654800737,-0.5191695650294361,down-regulated,0.954947288800643,-0.06650699345067501,
NFYA,878.3,0.0,32.5,400.0,0.0,31.1,904.4,0.0,31.5,865.4,34.2,0.0,889.0333333333333,0.0,10.375,576.0583333333334,0.0,12.975,865.275,0.0,10.008333333333333,838.775,10.258333333333336,0.0,NP_002496.1,604.2,29.8,,654.5,21.0,,506.7,28.4,,531.2,17.0,,367.5,22.8,,bla2884,299.80277777777775,0.968922777037219,0.013710834758360576,196.34444444444446,0.8110862047336886,0.09093298518396255,291.7611111111111,0.9835688831159997,0.007195219364776987,1.0593321816968315,0.08315505556265801,,0.6937693847905462,-0.5274719172572873,down-regulated,1.03091751403557,0.043928904139088294,
WDR75,633.4,0.0,1089.5,247.4,0.0,421.3,693.7,0.0,1225.1,680.3,1285.2,0.0,623.6833333333333,0.0,951.625,362.3833333333334,0.0,550.9333333333334,654.4,0.0,1032.8333333333333,641.15,1080.4333333333334,0.0,NP_115544.1,563.8,1205.1,,586.3,1046.1,,380.2,700.5,,403.3,698.5,,190.9,349.6,,bla2897,525.1027777777778,0.9132240040273674,0.039422681632503044,304.4388888888889,0.5008811490242023,0.3002653129477877,562.411111111111,0.9802735025394462,0.008652736479087425,0.9150346096132435,-0.12810178299548866,,0.5305097052132243,-0.9145489506560602,down-regulated,0.9800474369524176,-0.029076513618994538,
OSBPL8,267.5,0.0,261.7,119.5,0.0,198.5,340.4,0.0,296.7,370.8,292.6,0.0,279.1166666666666,0.0,195.88333333333333,179.91666666666666,0.0,225.25000000000003,322.7583333333333,0.0,218.8333333333333,361.7,212.45833333333331,0.0,XP_016874257.1,227.0,313.6,,207.7,321.5,,222.3,244.8,,233.6,252.0,,127.7,222.4,,bla2898,158.33333333333331,0.8174515807446855,0.08753796201710728,135.05555555555557,0.680204456150369,0.1673605272472006,180.53055555555554,0.942621295385215,0.025662753029789636,0.8272979288523781,-0.27352112453011956,,0.7056706193123269,-0.5029331504408567,down-regulated,0.9432792928779808,-0.08424309727196,
SLC39A7,1469.2,0.0,2740.1,684.5,0.0,1375.7,1580.7,0.0,2774.0,1713.0,3029.8,0.0,1489.7750000000003,0.0,2416.9666666666667,1009.825,0.0,1930.8083333333332,1537.85,0.0,2354.1666666666665,1652.5916666666665,2512.5333333333333,0.0,NP_001070984.1,1132.5,2283.8,,1439.6,2767.0,,1231.5,2083.3,,1458.0,2410.3,,901.6,1663.1,,bla2908,1302.2472222222223,0.9367341471137465,0.02838364798519694,980.2111111111111,0.6832166302037017,0.16544157101079693,1297.3388888888887,0.9325219206531387,0.030340950503935236,0.937965047067415,-0.09239393266062791,,0.7060132248932105,-0.5022328868736923,down-regulated,0.9344297390034312,-0.0978419049694844,
UBE4A,1213.6,20.9,0.0,581.8,18.6,0.0,1403.2,11.3,0.0,1416.5,0.0,17.0,1234.725,43.475,0.0,855.3416666666666,44.958333333333336,0.0,1371.1333333333334,31.041666666666668,0.0,1371.1333333333334,0.0,34.99166666666667,NP_004779.2,1112.3,,27.5,1195.8,,34.9,970.3,,26.6,1179.4,,29.6,571.4,,34.6,bla2926,426.0666666666666,0.9473252466105611,0.023500888412588614,300.09999999999997,0.7693459642874906,0.11387832002540392,467.3916666666667,0.9984539389109177,0.0006719653833937559,0.9090230242688238,-0.13761125857823434,,0.6402702462441106,-0.6432471263006159,down-regulated,0.9971908614099032,-0.00405843333655417,
NDUFB8,2059.6,0.0,3974.2,971.5,0.0,1429.2,2263.3,0.0,5027.6,2427.4,4790.5,0.0,2136.775,0.0,3377.5750000000003,1544.5,0.0,2001.841666666667,2249.858333333333,0.0,4113.033333333334,2419.975,3861.508333333333,0.0,NP_004995.1,1602.9,2866.1,,1355.6,2613.4,,1098.1,1963.7,,955.7,1689.3,,535.1,643.9,,bla2929,1838.1166666666668,0.8728309638890401,0.059069855444898,1182.113888888889,0.5263777534224281,0.2787024738204758,2120.963888888889,0.9875780851837824,0.005428555829365282,0.8778738567588865,-0.1879144436264222,,0.5645707356807973,-0.8247737457355796,down-regulated,1.0129600492452684,0.01857727592355076,
XPC,959.4,286.3,63.0,826.9,278.5,68.6,888.9,235.1,77.2,933.4,70.5,268.4,959.95,298.3500000000001,25.625,1271.9250000000002,390.2583333333334,45.95833333333334,848.4999999999999,259.175,38.191666666666656,898.7916666666666,31.98333333333333,268.12499999999994,NP_004619.3,1056.0,84.5,378.8,1401.1,77.1,255.3,694.8,62.5,254.9,775.7,67.5,223.0,661.7,58.0,209.4,bla2942,427.9750000000001,0.9440439348151655,0.025007793621648997,569.3805555555556,0.7256897644283319,0.13924900242988644,381.9555555555555,0.9625926762662244,0.0165574469068064,1.0709191759112524,0.09884960155214634,,1.4247574165206998,0.5107163025933735,up-regulated,0.9557650068117998,-0.06527214737335205,
WRAP53,600.8,0.0,62.7,250.2,0.0,47.1,607.2,0.0,69.2,633.3,62.7,0.0,591.7583333333333,0.0,25.33333333333333,366.64166666666665,0.0,23.416666666666668,578.0916666666667,0.0,32.76666666666667,594.0333333333334,22.808333333333334,0.0,NP_001137462.1,436.4,64.0,,668.0,63.3,,359.0,58.5,,422.1,55.3,,212.9,49.8,,bla2975,205.69722222222222,0.9997718968535092,9.907523794211142e-05,130.01944444444445,0.7597456442277203,0.11933178113717807,203.61944444444444,0.9944606608310353,0.0024123921493214113,1.0004052903905647,0.0005845919798322054,,0.6323475770389484,-0.6612103247255656,down-regulated,0.9903000499858147,-0.014062382785111868,
RAB5B,0.0,312.8,231.5,0.0,154.3,115.5,0.0,304.9,248.9,0.0,252.8,369.5,0.0,328.7333333333333,172.16666666666666,0.0,223.88333333333333,112.45,0.0,318.40000000000003,173.51666666666668,0.0,176.89166666666668,366.64166666666665,NP_001238965.1,,167.1,240.9,,242.5,350.1,,157.2,244.5,,203.3,293.7,,141.5,251.1,bla2979,166.96666666666667,0.9252528913882936,0.0337395490731436,112.1111111111111,0.6130988757427291,0.21246948025048004,163.97222222222226,0.9084055018346329,0.04172024410313296,0.9215626149883479,-0.1178459027001196,,0.6187906292162394,-0.692476745685458,down-regulated,0.9050349564577458,-0.14395457834424832,
KIAA1143,163.0,0.0,37.6,69.7,0.0,26.7,186.0,0.0,36.5,178.2,44.6,0.0,172.8083333333333,0.0,11.841666666666669,108.125,0.0,10.658333333333331,191.45833333333331,0.0,11.841666666666669,177.50833333333335,13.175,0.0,NP_065747.1,110.9,32.0,,154.0,36.7,,96.3,18.9,,118.4,23.5,,41.0,21.6,,bla2983,61.54999999999999,0.9810998354458331,0.008286797128590942,39.59444444444444,0.7411065320964935,0.13011935885445816,67.76666666666667,0.962593575910053,0.016557041013246728,0.9683594091425571,-0.04638548793388728,,0.6229350581242896,-0.6828463268316506,down-regulated,1.066165544969845,0.09243146470523181,
XP_016879247.1,0.0,57.6,110.5,0.0,29.2,71.8,0.0,74.8,112.2,0.0,115.0,81.7,0.0,78.97500000000001,67.55,0.0,59.41666666666668,52.083333333333336,0.0,98.775,66.47500000000001,0.0,66.47500000000001,97.575,XP_016879247.1,,87.8,49.1,,104.2,43.0,,76.7,53.7,,82.0,49.3,,60.1,37.0,bla2986,48.84166666666667,0.8850971554915126,0.0530090549767716,37.16666666666667,0.640822415847033,0.1932623051191901,55.083333333333336,0.9926670752945135,0.0031963825277000293,0.8931728131667175,-0.16298875651972342,,0.6796708320633953,-0.5570918837107528,down-regulated,1.0073148430356598,0.01051467787663407,
DAP,2903.7,542.4,492.1,1167.0,263.7,266.1,2819.4,551.3,482.3,3179.0,515.6,533.8,3086.5916666666667,537.9666666666667,403.78333333333336,1905.3083333333332,369.875,323.325,2860.3250000000003,541.8333333333333,370.725,3228.8666666666663,409.0750000000001,520.6583333333334,NP_004385.1,1830.1,403.2,391.7,2216.6,596.5,566.3,1899.0,348.5,361.2,1809.9,377.9,367.0,1170.5,264.5,224.9,bla2991,1342.7805555555556,0.9743592703132375,0.011280878496002964,866.1694444444444,0.6553275520800577,0.1835415725218228,1257.627777777778,0.9213929942734389,0.03555509418878092,0.9686773593677359,-0.0459118725387729,,0.6248517129162057,-0.6784142385898189,down-regulated,0.9072484329662227,-0.14043043505799324,
SNAP29,109.5,0.0,277.5,56.0,0.0,124.7,89.7,0.0,234.5,101.5,278.4,0.0,121.99166666666667,0.0,210.9916666666667,85.53333333333332,0.0,121.99166666666667,98.05,0.0,164.24166666666667,103.96666666666668,199.4666666666667,0.0,NP_004773.1,65.3,199.5,,136.6,314.8,,70.8,172.7,,84.4,224.2,,59.6,170.9,,bla3062,110.99444444444445,0.91233371748089,0.03984627444531268,69.175,0.667099324109544,0.1758094993648716,87.43055555555556,0.8637263740717829,0.06362381892377701,1.0973854773151708,0.13407038857121611,,0.6839228825661868,-0.5480944352902531,down-regulated,0.8644128309348565,-0.21020760784877873,
DRAP1,0.0,2332.2,569.7,0.0,795.8,208.0,0.0,2200.5,533.4,0.0,506.5,1941.6,0.0,2083.3250000000003,480.3,0.0,1028.0083333333332,237.08333333333331,0.0,1951.3,431.98333333333335,0.0,395.8916666666667,1665.025,NP_006433.2,,415.0,1498.2,,332.2,929.1,,321.5,1227.3,,324.6,1125.3,,182.0,644.9,bla3090,854.5416666666669,0.8458542361290446,0.07270447135701551,421.69722222222214,0.6809078546611607,0.16691165595776516,794.4277777777778,0.8967400888036485,0.04733341465385967,1.2439246290081276,0.314899073370121,,0.6138490154057659,-0.7040442463141344,down-regulated,1.1564190691844243,0.20966430395784488,
ERGIC3,179.7,0.0,290.4,94.0,0.0,142.6,210.8,0.0,309.0,221.1,336.6,0.0,190.3416666666667,0.0,223.49166666666667,135.99166666666667,0.0,146.74999999999997,210.525,0.0,228.10833333333332,216.68333333333337,249.2333333333333,0.0,NP_938408.1,140.7,229.9,,197.5,253.1,,117.3,203.0,,142.8,226.5,,67.4,124.9,,bla3241,137.94444444444446,0.8764737466388881,0.05726108796792755,94.24722222222222,0.547923117582688,0.2612803757346706,146.2111111111111,0.9364750954070779,0.028503767750674522,0.8882131997853695,-0.1710220834524209,,0.6068502951171526,-0.72058743529262,down-regulated,0.941441602575568,-0.08705648734214402,
RRM2B,67.9,0.0,383.2,33.7,0.0,168.5,79.9,0.0,368.3,82.0,433.6,0.0,78.00000000000001,0.0,313.325,55.3,0.0,186.95,87.38333333333334,0.0,280.5416666666667,85.85833333333333,333.7833333333333,0.0,NP_001165948.1,55.3,309.7,,67.4,344.5,,46.6,262.9,,54.8,273.7,,27.3,136.1,,bla3242,130.44166666666666,0.9485448352848566,0.02294213630234929,80.75,0.639648277431796,0.19405876532764468,122.64166666666667,0.9010698842367384,0.04524152515698902,0.9325217943880691,-0.10079065124800869,,0.5772782334134281,-0.792661266109345,down-regulated,0.8767599340707349,-0.1897462229554486,
